,review_id,business_id,rating,text
135,S3Z1QeR8xAz0_CECN3olGg,_xHwUDvtyGiuBE8P6W81XQ,5,"Exceptional food and coffee in a fresh, friendly space. Joyful vibe, comfortable sidewalk seating, reasonable prices, ample portions,. My only regret is not..."
136,H0Y9HF3Sze_NrZLLkNR8GA,_xHwUDvtyGiuBE8P6W81XQ,4,This was actually my second visit to Konditori Paul Bert - though the first was just for coffee and a slice of pretty good chocolate cake. Their coffee is...
137,lSi157XcwraMVzD4z2VmqA,_xHwUDvtyGiuBE8P6W81XQ,4,Great brunch with friends! Love all the options and a great choice for everyone. The formule is fabulous and filling - we were all able to try the different...
138,Zid1fpdJslpH2NUgZYIoAA,htdP_J05fUeF6PBpV210Gw,4,"This is the burger house we had originally meant to go to on our first day in Lyon... Better late than never I say.

The burgers here were tasty and..."
139,c2qkF_mrs2WYm9Opg9Rwvg,htdP_J05fUeF6PBpV210Gw,5,"These young, up and coming chefs and restaurants in Lyon, surrounded by Michelin start restaurants, are turning up some really good food and Les Frangins is..."
140,Gm1kyeyQ_gIeJqr6eehzGg,htdP_J05fUeF6PBpV210Gw,5,"Les Frangins is a must if you are visiting Lyon and enjoy a good burger. This was probably in my top 5 burgers ever! The ingredients were fresh, the meat..."
141,XCV_yXetplWNmJ_3engLOQ,dYXlZUbHn67TX0_fGxMSZQ,5,First lunch in Lyon with my wife. She found this place and made reservations a few weeks before our trip. It's a culinary school with a restaurant and hotel...
142,0eMpGtwAPgt5Zssr3H_jIg,dYXlZUbHn67TX0_fGxMSZQ,4,"This restaurant cooking and managing schools was founded by the legendary Paul Bocuse. The staff is young, very anxious to please and at times a bit..."
143,JUJSH8IfSbL-BeqV3tHu0g,dYXlZUbHn67TX0_fGxMSZQ,5,"On a tour with passengers from our river cruise, we decide to go along with others on this morning visit to the L'Institut. We are very glad that we did...."
144,Ru_2TpomPSYzeHC52JWINw,W1vnlgCwIDBmmkSUCxWOmw,5,Hands down the best meal we've had--or will have--in France on our two week trip. You will leave here feeling like you are on a float of meringue flowing...
145,cCULnYva1t3IN1_ip_GJqA,W1vnlgCwIDBmmkSUCxWOmw,4,"A bouchon is a Lyonnaise institution serving traditional Lyonnaise dishes in a casual, bar-like setting. For my visit to the city, I used Anthony Bourdain..."
146,EzhMnUJUDvpeVtRwyIOfAg,W1vnlgCwIDBmmkSUCxWOmw,4,An excellent establishment that serves up authentic Lyonnais cuisine. Historical interior that was likely preserved from the early 20th century when the...
147,5fBG84mQu-T_Lb8VLWAZeA,RZeaPnhpOxyjq1yUxiKPBw,4,"Warm, cozy and happy after my meal at Yabio. Very happy to see an all organic burger restaurant that is convenient. The burgers are definitely on a more..."
148,5Q8E3U7VJCnz7--8NazgGw,RZeaPnhpOxyjq1yUxiKPBw,4,"I am all about a really good burger. I'm kind of a snob about it, really. So I didn't wait long to give Yabio a try when I heard that a new trendy burger..."
149,lVJaq9J70t4zr8bOlCz8Eg,RZeaPnhpOxyjq1yUxiKPBw,5,"Delicious burgers, awesome homemade fries, everything is organic (also drinks)! The design of the restaurant is creative and pretty and people who work here..."
150,vvy5s8z6vzUpzltYUwTlgg,Do76UW4uc7j-dcGxtg3KxQ,5,"Do you know the macaron? This delightful little piece of sweet happiness is the specialty of Henri Bouillet. This patisserie is unique, and you have to try..."
151,8_yHpI9tJP42tohpEHqFQw,Do76UW4uc7j-dcGxtg3KxQ,4,"Items Selected:
Strawberry, Biscuit, Butter Caramel, Pistachio Macaron
Butter and Vanilla Caramels
Tarte Tatin
St. Honore with Crème Caramel Base
Baba au..."
152,XtimPNw8I7GX71k8pdCCAg,Do76UW4uc7j-dcGxtg3KxQ,4,"Yum!

Prettiest little pastry shop ever. Even if you don't buy anything, just stop in for the lovely smells and colors. Every pastry is exquisitely made and..."
153,POaI_fXe-0l4c3-vnwdf7w,ekX5WWrAcdsZG76DzbozBg,5,We are at the Cafe Thomas portion of the restaurant and it was amazing. We spent 60 Euros and left very full and that included a bottle of wine.
154,N_M806tDcy86EAjV62YUtg,OscfCW5U1U4hpcd_-cPzkg,4,One of the few places open on a Sunday for buffet brunch in Lyon. Right on the corner of a building in Croix Rousse.  Amazing set 4 course meal with dessert...
155,GRPccMrIqcdAE1vl91x7cA,NuyOKplBcV0GyPNMDcYyog,5,I was a little nervous reading some of the other reviews on Yelp after making a reservation here. I watch as much Top Chef and Anthony Bourdain like show as...
156,6jZ2acjHqCh3k_rVDtFyOw,NuyOKplBcV0GyPNMDcYyog,3,"I really wanted to love this! At the end of the day, the service - which I expected should be top notch based on the price point - knocked this down a star..."
157,fiDdlb0Xv3LL6xiXtpKPzQ,NuyOKplBcV0GyPNMDcYyog,4,Ate here last time when I was here in Lyon 2 years ago and it was awesome!  Returned tonight with friends for our second to last night dinner. Food was as...
158,aq3pSGFK033SlYhBCYulvw,peCkS8_5VUd0vIGONBt55Q,3,"Understaffed.  Out of a few menu items, but good traditional Persian taste, albeit small portions as others have mentioned. Would try again earlier in day..."
159,6-rSN5_EaJ7n_Kx3vM20mQ,peCkS8_5VUd0vIGONBt55Q,5,"I am a big fa of Persian food so I was pleasantly surprised when I saw a set lunch for 15 euros, well below the lyon average! The beef kebab was pretty..."
160,qOYiFMnPngkx0KOj-TFGVg,peCkS8_5VUd0vIGONBt55Q,3,"It was my first experience of Iranian food. Nice ambiance, well-located, food was good but honestly, the main dish(gigot d'agneau avec le riz) didn't..."
161,SHnjUYfUX24yE7Vfdsvd5A,3qIMr7M9lsfycyodWah49g,5,"I eat for a living ... and this was eating!
Fantastic!
I let the hostess choose my meal since I am travelling through and know nothing of the region.
She..."
162,enxF9-v5VHFAcs9OyWAfDg,3qIMr7M9lsfycyodWah49g,5,Went today for lunch.... No reservation ... Very welcomed and given a great table ...   Has an upstairs but down were maybe places for about 30 covers........
163,aOdCwEosCURWgvtHajKcug,3qIMr7M9lsfycyodWah49g,5,"Great place, very friendly service, nice simple menu for 21€. I had the 3 course menu of:

Blood sausage and Apple tart.
Pike mousseline in crawfish..."
164,TATBd9bAKlKxSdGpUjmRpg,E8odJXaATNwRp_Fq929mCw,5,"The banks of the Rhône have a different vibe than those of the Saône. I enjoyed walking along them just as much, but failed to see how it looks at night..."
165,OVrmCnGCoKSGoEYXLWOoSw,i_SYPQsTPZFsC33K_TXAxQ,5,"My friend Shannon had the idea to come here and eat some mini sandwiches. She has a lot of good ideas, but even so, this was still one of the best ones..."
166,PXzNWfHc_qeJNGqND5knZw,i_SYPQsTPZFsC33K_TXAxQ,5,"Very good sandwiches! My favorite was #32 Rossette de Lyon, beurre, cornichons. Also the dessert of the day which was fresh cream with strawberries was a..."
167,WxR_2CqlLrBjj0qylxML9A,i_SYPQsTPZFsC33K_TXAxQ,5,Found this place by accident. It is a brilliant concept of artisanal fast food. The multitude of choices of small sandwiches is great. But the most mind...
168,zeQqK8TFFcSof1lmdeVJYw,m5CkWAJ6pbcdeypTw-2tWA,4,"Great little spot to sit, have a snack, people watch and enjoy Lyon."
169,tImcQam_yQTwlCgoIdxDjA,m5CkWAJ6pbcdeypTw-2tWA,3,I don't want to be a hater because Le Tasse Livre is cozy and their waffles are tasty and they have some fancy smoothies and milkshakes and they've also...
170,1lS22ciBeKxp3h_Ifw3C6A,m5CkWAJ6pbcdeypTw-2tWA,4,"Service can be a little terse at this neighborhood cafe, but most bookworms won't mind. And actually, strangers often strike up conversations on the..."
171,nnK576Mx7_ev7uapEolpQA,1fuQS80BUBkEUBvXta2pFw,4,"Lovely little joint with lovely hearty tradition bourbon style food!

Choice is simple, you all have a set menu €26, 4 course, and all you need to do is to..."
172,VscMc8Vui4eUWVwXKQENuA,1fuQS80BUBkEUBvXta2pFw,4,"Excellent service by friendly young ladies. Limited menu, and at a reasonable price, which offers a 4 meal course. I selected the pork cheeks which were..."
173,f3F6EyO7C1Tb6ISsc7yglQ,1fuQS80BUBkEUBvXta2pFw,5,"When it's the last day of a fantastic two-week visit to France, and you're in Lyon, the country's culinary capital, and you fancy yourself a bit of a..."
174,pnuXzCPak0QfTTzRGdqRmg,cy7HcfsUjz37ab-NlLL0Mg,4,I ordered the lasagne and was pleasantly surprised by the amount of flavor that it possessed. The proportions were a bit smaller than I'd like but it was...
175,Q2hBEcnA16iPIa_xMLKfRQ,cy7HcfsUjz37ab-NlLL0Mg,2,"Just had a Sunday brunch here. Was really interested in eating fish so what better place, right?

Service: 1/5 stars
We came when there were only two guests..."
176,4OdkjHpAf_H7UtoszLeFNg,cy7HcfsUjz37ab-NlLL0Mg,2,"We are global travelers, and wanted to try something different while visiting Lyon.  We were greeted at the restaurant , and there were open tables near the..."
177,xYwiraHH09IfgfygEABpcg,W7M77hpCdh0m7QrgPHaBpA,5,"La Crêperie du Major has won several awards for best crepes in Lyon, and while I'm not an expert on crepes, theirs are excellent.

Not only are these crepes..."
178,IUDSw_tTIVSjzYit2Ghl4g,W7M77hpCdh0m7QrgPHaBpA,4,"We had such a good meal and time here. We arrived around 8 pm on a Saturday night, before the restaurant got real busy. The owner was very welcoming to us..."
179,HjD-DSDC_qfren2bu92cAw,W7M77hpCdh0m7QrgPHaBpA,4,"4.5 if I had the option.  Rue du Major Martin is more like an 'alley' than a street, but that just adds to the charm of this place.  We always like to eat..."
180,zKyi4dMufbtkSTNBKvABlQ,O2oHBR2TvNZQY1DbzRByjA,5,This place was a gem that we found in the old city of Lyon for dinner one night however we found out that you need to make a reservation. Good thing we...
181,y64KKq0PeeuEURsXkV02mQ,O2oHBR2TvNZQY1DbzRByjA,4,"You will find rich, buttery, and homestyle lyonnais food here.  

They actually give you a huge block of butter with your bread so start digging in.

The..."
182,4iCAHfSOJ6_uqhGDaiYK1g,O2oHBR2TvNZQY1DbzRByjA,4,Fun bouchon in the North East corner of old Lyon. The  terrine appetizer comes out as a full loaf pan and you are instructed to eat as much of it as you...
183,-AvbZRG7tqo70KnbyfcizA,_-a6dVvXBwB3FcqtB13VbQ,4,"Great place to grab a bite and drink. There's plenty of seating inside and out. We came early, around 6 when it opened for dinner service and were seated..."
184,fyc6Z6fJ6VghiPTN5bkEnA,_-a6dVvXBwB3FcqtB13VbQ,5,"So. Much. Fun. The bartender tolerated my rusty French, and my husband's nonexistent French, and we had a blast. We told him what kind of wine we wanted,..."
185,Am8_Cox_bevn1EX4VnKKtw,_-a6dVvXBwB3FcqtB13VbQ,5,"Formidable! :) I wish I were here, right now. Quite possibly one of the best meals I've eaten in France. The escargot were so perfectly-flavored with a..."
186,1C8BJ1X-OOLaZaVFamY9jA,fkq5-dukriFsNIgbSsKk-Q,4,"This cute little Alsacian cafe/restaurant encourages a culture of sharing, and do a wonderful fire-baked flammekeuche. They don't have any other main course..."
187,f3QvTMPB0_Std44-m0yQGA,kue9uNdjeoMJtwHOpLMC9w,5,Went here for lunch As it was recommended by one of the food guides and I was pleasantly surprised. Firstly it is up high with a great breeze and eastern...
188,20xcs8oD-FY6Eh9wMGAEmQ,kue9uNdjeoMJtwHOpLMC9w,1,"Firstly, we were served muscat wine and bread. The bread was fairly good, but we were not served any butter, which ruined it for me. The starter was..."
189,Jvn7VZRQ8I5sLJFGMhwP3g,O_mkpslwGjvW6XZQyHdvwg,5,This view is less crowded and more beautiful than that of Fourvière. A must-see in Lyon!
190,P_rk48w4pIWI_vlTTp8pCQ,0-zRLd8t1rRnHg7f_DAl-A,5,Loved this hotel. Took my Boyfriend here for a surprise weekend away and the hotel was perfect. The staff and especially the concierge were incredibly...
191,Y7mDJv4tFz9W2XHV1fQ3zw,0-zRLd8t1rRnHg7f_DAl-A,1,"Bugs crawling in my breakfast delivered to room (having originally thought they were melon seeds)

Disgusted,  I called to have them remove the tray and..."
192,t_F02Ptu81lTgUNpNAwpgw,0-zRLd8t1rRnHg7f_DAl-A,1,Very bad customer service. We have booked one room for 3 days. Our last day we came back to our room and we realize that our staff was not there. They...
193,uz7D26pykQor_VpJ1d-2Qw,Wpad5cg2fksDYTCWiIP-MQ,5,I don't usually like fusion food because it is very easy to screw up and many chefs tend to get too creative and combine things that are not usually...
194,yUbFCyySl1A04aagctqOxA,Wpad5cg2fksDYTCWiIP-MQ,3,3 course japoniase French cushion dinner.  Not bad for 30€ better than some dine LA bs..had the chicken marinated with wine and sake cooked for 10 hrs and...
195,fhfq4GRNoGyukP0LSGDusw,FgDVkryINEr8YLHHEiFwIQ,5,"May 11, 2017 Thursday - 8:15 PM for dinner
4 adults

Atmosphere - 4 stars
Food - 5 stars
Service - 5 stars

Background - Travel day and wanted something..."
196,iiGmglNf9QtjaphAjwHH4Q,FgDVkryINEr8YLHHEiFwIQ,3,This restaurant seems to be a popular restaurant for burgers in Lyon.  The timings are weird as there are limited hours they serve food though it's open...
197,uAkcvtDNHTajjAEpUdY3qw,FgDVkryINEr8YLHHEiFwIQ,5,"This place was the very first burger restaurant in Lyon and the only one not so long ago. Everything is home made, there is a true passion for quality and..."
198,nFjEMa7hTQWHKGyZdKigJA,AV_gMfrWoW0an_mEilFLKQ,5,"GREAT pizza! Hearty portions, friendly staff, wish I lived closer just to eat it more frequently!"
199,o33cNI2cuE3q4mXn0Hq2jA,AV_gMfrWoW0an_mEilFLKQ,3,Pizza made to order with some good options for vegetarians and meat lovers. The service is a bit slow and the pizza sauce does need some more flavor to it....
200,mbHy71vLJb_80tq2nBecOg,AV_gMfrWoW0an_mEilFLKQ,4,Waitress was very attentive. Many choices and pizza oven delivered quality similar to that we had in Florence. Very reasonably priced and great choice for a...
201,nQi_iwZWq5daAMXHMDOIfA,g9FMzrb-1QchxKC56Oehwg,5,"I love this bar. The music selection is choice (with a DJ appearing later in the evening on a Saturday night), the cocktail list is fancy/hipster/delicious,..."
202,u5wunOLxR-h5-z_-iG_V1A,g9FMzrb-1QchxKC56Oehwg,3,"A nice place to hang out, but the drinks were too sweet for me. The bar staff was friendly and the old movies showing over the bar provided interesting..."
203,yyyHUgRHQAGxICJ4945g5w,g9FMzrb-1QchxKC56Oehwg,2,"I would have given 4 stars for the cocktails (yummy but nothing out of the ordinary and pricey), the music and the look of the bar (although the mug shots..."
204,4cUDvJnJ9bsCqsg66RKxaA,KLG6DMQicupaCCMqhIEOEA,5,"I spent a lot of time studying here while in Lyon. It's a unique space with a nice coffee, pastry, and snack bar. The music and furniture give the place a..."
205,rw9mfhzkSIs_W8NxL6-YhQ,8K9ilwWSlMQ3alcwiHqBKQ,5,"We were full from our lunch, but started to get a little hungry around 9pm.  We decided to drop in to this neighborhood cheese shop for some charcuterie and..."
206,00bYR-XERP-25QVsnS3mTg,8K9ilwWSlMQ3alcwiHqBKQ,5,"I went back the next evening. Very casual, delightful place. The second evening I had the cheese plate as my 'main' course. Delicious.  A selection (10 or..."
207,1y3Zyk-VbuiW_TM7s9dUNQ,8K9ilwWSlMQ3alcwiHqBKQ,5,"Awesome date night spot. 

My girlfriend and I got a Cheese and meat board platter and raspberry creme brûlée. 

The ambiance was good and the waiters..."
208,gyqZofKm__HOAnh7vPAYQA,hq6eVEOIPMSzk9pfbFfp0Q,1,"After buying a €10 cocktail and waiting 40 minutes for the €15 per person shared 'Thali', I can safely say that this place was a huge disappointment. 

The..."
209,FGn0eAz1jQOyG6Wjiv_mpA,hq6eVEOIPMSzk9pfbFfp0Q,1,"Worst Indian food ever!!! You don't get to choose your dishes, they select for you from pre-made non fresh of deep fried chicken and prawns and cold..."
210,f-JCbm2QAWZKnRN5-Oacgw,hq6eVEOIPMSzk9pfbFfp0Q,4,This place has surprisingly excellent shareable Indian fusion food! I thought that the platter they serve had an impressive selection of yummy options. Not...
211,WjZRbE1cZS7AjeF0Q96-Cw,LBxTmvOkPdDn5joCfG_SyQ,5,"This was our first Lyonnaise bouchon - it seems every restaurant in the old town area is a Lyonnaise bouchon, but a friend who's a local recommended Daniel..."
212,MnhSWwzVRnpLwMP77gNHmg,LBxTmvOkPdDn5joCfG_SyQ,5,"A very quaint Lyonnaise restaurant in the heart of the city. Highly recommend a reservation if you come on a busy night, we came right at open on Monday and..."
213,3pnabsHmeEkQGYK1KHRvvw,LBxTmvOkPdDn5joCfG_SyQ,2,"Eh.
Was recommended by our hotel concierge and thought we had a winner because it was also Frommers.  Food & service was marginal.  With all the available..."
214,a84BrdE6rbWfbBREmtHiWQ,lNZdIcCXDPg2k13S7gKFqg,5,"Excellent 2 star Michelin meal. Reminds me of Nikki's cuisine from Peru. After gorging myself on the Paul Bocuse Menu at Auberge the night before at , the 3..."
215,6o6DsQe2hHndoa5lKj555g,lNZdIcCXDPg2k13S7gKFqg,5,One of the best meals I've ever had for this 2019 two star Michelin restaurant.  It was a great experience.  Everybody there is ready to give you excellent...
216,nRT5vPogu0fp4mP9dhNG9w,lNZdIcCXDPg2k13S7gKFqg,5,Walking into the store the vibe is way fancier than we were expecting. There were only 10 tables in the restaurant but at 3 waiters on the floor. The...
217,jyoNENID9esHxAoX55FJsw,fFfojoklUQQC4HSECI7nBQ,5,"Trying to find a place in Lyon that my wife and I would enjoy AND my two sons (12 and 15) is a tall order.  

The classic Lyonaisse ""bouchon"" (with their..."
218,TcTlYcPb4EperT-VJfYxYg,fFfojoklUQQC4HSECI7nBQ,2,"The food is very good. The service is performed by young, unsupervised servers, who could stand some basic lessons in restaurant service and civility. 
No..."
219,w5L2mg2D-ZUkvNjeNuAMlg,gOIP-B7QXbRKUzO91Hlk_A,5,I cannot even express to you how incredible Alyssaar is. You really just need to go to experience it. All my other dining experiences in France (and...
220,vTZygJMMwrSnC5l0hpJqQA,gOIP-B7QXbRKUzO91Hlk_A,5,"This was a delightful evening, beginning with being greeted by by the owner when we arrived. The food was excellent and beautifully plated. The owner/server..."
221,iVLB5GNd1n2RkOW5EbMcfQ,gOIP-B7QXbRKUzO91Hlk_A,5,"This place is wonderful!  Warm and inviting plus delicious food.  What more can I say?  The host is friendly, helpful and funny.  As the only one working..."
222,NkZK328d9JNcpyJFrdDZpg,DxTfU2XbRL5ZP3BmtN-PJw,1,"I don't usually write reviews, but the owner of this restaurant is a whole other level of an AWFUL human being that deserves a special review. There are so..."
223,hNNBCT01Ip6UsFUzZ-Q_lw,DxTfU2XbRL5ZP3BmtN-PJw,4,"Great experience and excellent service. Really enjoyed the duck with fig sauce as main. Smoked salmon app was smoked on premises, but didn't think anything..."
224,uhpoc4RI3UgiIX6iuPNAlw,DxTfU2XbRL5ZP3BmtN-PJw,5,"Very interesting setting. Each table has its own little Mise en scene.
I had the four gras that was interestingly paired with  Apple puree and fig on spice..."
225,Oogrjb9BfwrD5jUaaI8J1w,TmEmoa15_mS-U51nC1nvng,5,We came here with family that lives in Lyon. The food was absolutely delicious! The flavors were great and I certainly recommend trying it to anyone looking...
226,Kd_0n8FCTn0ELr_Zshum8A,TmEmoa15_mS-U51nC1nvng,4,"We had been planning to go here for ages and then we were walking around looking for takeaway food, and hey. Now we're planning to come back more..."
227,jI8yhjv-YznOWbftyWbm5Q,Yxdg96toE2HvcbOe-1K2Jg,5,"I was really intent on visiting La Cuisine when I was in Lyon, and am really happy I managed. The food is excellent, and the prices surprisingly low. The..."
228,t2SG1PKX34YqmN7ub1DbnA,Yxdg96toE2HvcbOe-1K2Jg,5,"Yes. Yes. And definitely yes. For those that only speak English, you'll be fine here. Now that that worry is out of the way...
Our dinner consisted of (for..."
229,_y0UPKjwhRs1loE6D1IcHQ,Yxdg96toE2HvcbOe-1K2Jg,4,"Enjoyed dinner with three other folks here yesterday evening. The food and service were very, very good - a deal, really, considering the price. I can't..."
230,JrE9L_i-EGOx3ha4hkhyaw,-xElApdTUmrEa0WIc0M84A,5,By far my best dining experience in Lyon. We've settled for the seasonal menu. Foie Gras for starters was great. The Quenelle for the main course was...
231,5gkqCcVbSzqLRx6qcokT-g,-xElApdTUmrEa0WIc0M84A,5,"Who knows why this place is named Daniel and Denise? The owners kids? Their Puppies? Ex-lovers? No matter. What's in a name asked the Bard? 

This spot has..."
232,bM6ZwCs-73amOvrpLoTeXw,-xElApdTUmrEa0WIc0M84A,5,"When in Lyon, we wanted to eat at a legitimate Lyonnaise bouchon.  I can't describe what makes it a legitimate bouchon, but we trusted all the..."
233,lOw0VeIuGwcISpOzBsyOhA,OD4Xo2JwJ5x7Pt2GsktezA,5,"One of our best meals in Lyon, even President Marcon dined here on the same night we were there.

Its upscale, especially if you eat indoors. Lots of suits..."
234,Uu4aL7be8DXnVdc7Qv5U_A,OD4Xo2JwJ5x7Pt2GsktezA,5,Nice place and nice food. Traditional food in Lyon. Amazing staffs gave us great recommendations. Really enjoyed the atmosphere.
235,ShM4n43hJJnqqajiNMGKTg,OD4Xo2JwJ5x7Pt2GsktezA,3,"Items Selected:Gougeres au Saint-Marcellin et Cervelle de Canut
Jus de Mangue, Pomme, Fenouil
Baguette with Olive Tapanade
Pate en croute
Quenelles de..."
236,O795q-7xy6mATLbkflzJkQ,MzHBSjJP8JS5DgQT4kkTEQ,5,Nice English pub in Lyon. It was one of the few places that had great service and welcoming staff in the city. My experience with Lyon was not an overall...
237,HlLWFWvN5mml37LPTefSFA,MzHBSjJP8JS5DgQT4kkTEQ,4,Love this pub. We go here with the squad for every footballgame. Super friendly boss. Rosé for 3€. Warning: no service on your phone in here.
238,n_RIshApXUeWs0oQVzAuLQ,MzHBSjJP8JS5DgQT4kkTEQ,4,"This was a fun, welcoming pub with a good vibe and some respectable draft beer from Belgium and the U.K. It seems to get a bit rowdy as it gets later and..."
239,AvVR0lcpx2d46AlIe_TpWA,SlHjlB8phe4hJg5TafNlyw,5,"Good food! The inside of the restaurant is super cute. Make a reservation online! I got the plate of the day and was very content with the meal. Also, great..."
240,qxgi5m5pFxRyaGvRPCPMHA,SlHjlB8phe4hJg5TafNlyw,3,"The food here was pretty good but not really amazing. The portions are pretty large, but the dishes are a little on the heavier side (but food in Lyon tends..."
241,v0u4ZRQfhAMl4jhd6HSFnw,cTI4V0CWjvQDIxp9nRUmuw,5,"Delicious and unique!

In a town dominated by bouchons, Balthaz'Art offers a refreshing difference. Call ahead for reservations, and enjoy a modern take,..."
242,_qWn6SUA4QjFDPLiYVVjtg,cTI4V0CWjvQDIxp9nRUmuw,2,"Not entirely sure why people rave about this restaurant. Yes, the decor is lovely and the service is friendly. According to my carnivore partner, the food..."
243,0LGjzSAPHjFg6uJ3Belk3g,cTI4V0CWjvQDIxp9nRUmuw,4,"What a lovely place, wonderful food, and warm, friendly experience. Balthaz'Art is a casual, intimate, neighborhood place where locals feel at home, but two..."
244,DbINGRL5R3rXNUJVpjo36Q,FwIZ6xDxy8Ru7nSVOQMvAw,4,"Great Irish pub on my street in Lyon. Sunday nights are fantastic here--it's trivia or ""Quiz Night"", and there's a smorgasbord of questions that deal with..."
245,k-ALKCb-_gctR9cS84R3rg,FwIZ6xDxy8Ru7nSVOQMvAw,3,Alright pub. They speak English here and I saw a few English men here hanging out too. The food was so so...cocktails and drinks are good. They close for...
246,kf-cZUKJpPwJEodlD2AJ0w,FwIZ6xDxy8Ru7nSVOQMvAw,4,A nice British Pub in the heart of Lyon. A wide variety of beers to enjoy. It has two floors and the upper one is so comfy.
247,DLBbvES1qFUS5E3cLn7U3g,vNTOvmbkUucq2LadO2b1ew,5,"Our next stop on our trip was Lyon, France. We were excited to try Lyonnaise cuisine and hoped to get into Les Adrets without a reservation. The restaurant..."
248,6N4OTtLlrx528pzA6LO9Rg,vNTOvmbkUucq2LadO2b1ew,5,This is a great little hidden spot on a hidden street that's worth the effort to find. It's a sliver of a long rectangular room with tables a one Euro...
249,iocPnZ8WXNIZBEtAVvXvYg,vNTOvmbkUucq2LadO2b1ew,4,"Great ambience. We had a prebooking, so were seated quite quickly. I suggest making a reservation. Great ambience. Ordered spinach soup, scallop and..."
250,Lc-LUK0jbvyRFXvbK3hZ2Q,xrpEOEg9Xzb7ckMkNi905w,5,"This is not your typical Asian restaurant!
First it's exclusively Vietnamese. The food is always super fresh. All dishes are delicious.
And you always feel..."
251,xswOWmONlydKRIys_isRVg,xrpEOEg9Xzb7ckMkNi905w,5,"I stopped by this restaurant on my day trip to Lyon, and it's by far one of the best Vietnamese restaurants I've ever eaten at. The staff was patient and..."
252,-RKnKVBxwZ6YSuYMhEFT3g,xrpEOEg9Xzb7ckMkNi905w,5,Excellent lunch today - had buon bo nem which I highly recommend - high quality meat and egg roll on delicious vermicelli - good service too
253,dB52e73r6E-hO8RlbV2Kdg,8lfIDc_2fHiWt_3KRvBz2A,5,We loved it so much we went back for a second meals during our one week stay in Lyon.  Excellent fresh cuisine and a comprehensive wine list.  They are...
254,tWT3SlDTBR7tNmaTJcji1g,8lfIDc_2fHiWt_3KRvBz2A,4,"You need to make reservations!

We came here for lunch and service is good. They have English speaking staff and everything is delicious! 

First time I..."
255,Jmu8JMXg_S1O_E_eU3uGSA,8lfIDc_2fHiWt_3KRvBz2A,5,Located at a quiet corner. Nice to sit outside. Great food. Pork cheek was very tasty and chocolate moose was fantastic. Local beer. Definitely worth coming...
256,OKDVDU598VPp_J8C8SHifg,85tlo1Bxa-0H53GqEFZISA,5,The place itself is very interesting  . They got all kinds of Germany related decorations. The food was pretty decent. Not too pricey.  The waiters were...
257,aMsh1_fK7S9dCvy_QQ8k_A,85tlo1Bxa-0H53GqEFZISA,5,Going here every week! Love the food. Best bagelbar in town. Dinner and drinks for less then 10€. Tip: try the Kreuzberg or the Italianisch
258,dNShIuGG51K4-kPlf_k8ig,85tlo1Bxa-0H53GqEFZISA,3,Love the bagels and the interior of the place! The service was friendly as well and Although we were with a large Group we didn't have to wait long at all.
259,5cpQeBO0GNeQFAUEfnDzzw,n31mSG_RXLqFNH_d_biPdw,4,"Very cozy restaurant with a vibrant, original interior! The food was delicious and the service was great."
260,EfIiO3GXCPXEE1Oo1XzZUQ,n31mSG_RXLqFNH_d_biPdw,2,"I do not understand the hype about this place at all. Maybe if you've never had good Vietnamese cuisine before, you can like it. But seriously, describing..."
261,4iXNlKum95C40NCivImYdQ,NWV600E2NLns3melXgVpKQ,4,Best pizza I've had so far in Lyon.
262,u1fDveiHpqFlSd3FlEFqEg,NWV600E2NLns3melXgVpKQ,4,"Great place for pizza , there are many places ( and camions) that make pizzas in the Lyon area but here you get an authentic tomato base with real tasty..."
263,N_i2vWUh0QSAnHjuSoTewA,NWV600E2NLns3melXgVpKQ,1,Pretty poor pizza (I ordered a margherita pizza) for anyone from the US and the Penne arrabiata had almost no sauce.
264,ls95GjEt2tySXePdsTeYRg,ac-ABUMadLywcjwwSIObMA,5,"my wife and I visited this restaurant last weekend.  It was a Friday night and while we did not have a reservation, our host found us a nice table.  The..."
265,B6shplAJeKitCOP8xhexFQ,bHUNxH07Np4IELkn4QS6Tw,3,"After having Le Karachi recommended to me over and over by the locals, my husband and I finally had dinner there this evening with some friends. The staff..."
266,uocyUzKt23Ioy2Wngsg0Zw,bHUNxH07Np4IELkn4QS6Tw,3,"Apparently the first Indian restaurant in Lyon.
I have had better Indian food, but compared to other options, I found it very good and filling"
267,IJVouFjP2ZPG75vCu3AzSw,bHUNxH07Np4IELkn4QS6Tw,5,Wonderful food. You will certainly not leave here hungry. A wonderful aroma greets you as soon as you enter and the lovely decor and palm tree in the middle...
268,DW2n4QA-AFLNNSTC4yB9iQ,AryEK1ZzWyvYP8oyOHylTw,5,"The food there is excellent, the coffee and juice were very nice and the smørrebrød was very tasty. They offer both a vegetarian and vegan option, and the..."
269,Bx95xl8l_JdBoqJUPL-n9Q,AryEK1ZzWyvYP8oyOHylTw,4,"This new place is a fabulous Scandanavian café! I went with my husband and parents for lunch, and since we arrived at 2 pm, we basically ate what they had..."
270,xXrOavw2LGKR6rexnpSyPw,Fkx2Cu6if7sovhNWbrnQgw,5,I don't consider having ever really eaten at a restaurant until dining at ChristianTêtedoie.  This is easily one of the best dining experiences I've ever...
